"Total Parent 
Response Rate %",Total Teacher Response Rate %,Total Student Response Rate %,Collaborative Teachers Score,Effective School Leadership Score,Rigorous Instruction Score,Strong Family-Community Ties Score,Trust Score,DBN,School Name
70.0,66.0,93.0,4.44,4.24,3.98,4.64,4.3,75X168,P.S. 168
62.0,92.0,90.0,3.5,3.5,3.79,3.86,3.65,75X188,P.S. X188
67.0,89.0,98.0,3.77,3.29,4.04,4.17,3.97,75X352,THE VIDA BOGART SCHOOL FOR ALL CHILDREN
52.0,60.0,84.84841739557406,2.8,2.86,4.13,3.81,3.48,75X469,P469X - THE BRONX SCHOOL FOR CONTINUOUS LEARNERS
65.0,100.0,94.0,2.65,2.14,2.53,3.69,3.12,75X596,P.S. X596
78.0,96.0,98.0,4.23,4.35,3.99,2.46,3.92,75X721,P.S. X721 - STEPHEN MCSWEENEY SCHOOL
92.0,96.0,96.98312335278514,2.84,3.39,2.96,4.28,4.05,75X723,P.S. 723
15.0,50.0,88.0,3.43,3.63,3.34,4.46,3.7,75X754,J. M. RAPPORT SCHOOL CAREER DEVELOPMENT
79.0,96.0,99.0,3.38,3.67,3.08,4.0,2.99,75X811,P.S. X811
34.0,49.0,84.0,3.82,3.53,3.73,3.71,3.8,84K037,BEGINNING WITH CHILDREN CHARTER SCHOOL II
42.0,79.0,79.0,3.65,3.42,3.03,3.71,3.05,84K182,SUCCESS ACADEMY CHARTER SCHOOL - WILLIAMSBURG
68.0,92.0,71.0,2.41,2.47,3.74,3.72,2.16,84K333,EXPLORE EXCEED CHARTER SCHOOL
80.0,58.0,67.0,2.73,2.42,2.66,4.48,3.64,84K355,WILLIAMSBURG COLLEGIATE CHARTER SCHOOL
79.0,92.0,91.19054241768038,3.45,3.77,2.84,4.46,4.12,84K357,KIPP AMP CHARTER SCHOOL
73.0,86.0,89.0,3.3,3.46,3.43,3.35,3.71,84K358,ACHIEVEMENT FIRST EAST NEW YORK CHARTER SCHOOL
86.0,100.0,94.0,3.48,3.17,3.26,3.36,2.98,84K359,THE UFT CHARTER SCHOOL
19.0,91.0,91.0,2.24,2.3,2.51,3.61,2.91,84K360,LAUNCH EXPEDITIONARY LEARNING CHARTER SCHOOL
22.0,58.0,31.0,3.72,3.72,3.81,4.09,3.59,84K362,HELLENIC CLASSICAL CHARTER SCHOOL
47.0,93.0,87.0,3.85,3.7,3.75,4.09,3.85,84K379,EXPLORE EXCEL CHARTER SCHOOL
63.0,92.0,85.0,3.18,3.01,2.63,3.25,2.93,84K395,NEW VISIONS A.I.M. CHARTER HIGH SCHOOL I
37.0,54.0,83.0,3.06,3.17,2.91,3.79,3.04,84K406,"EMBER CHARTER SCHOOL FOR MINDFUL EDUCATION, INNOVATION AND TRANSFORMATION"
54.0,71.0,74.0,3.79,3.44,3.28,3.88,3.26,84K417,URBAN DOVE CHARTER SCHOOL
54.0,99.0,100.0,3.62,3.59,4.14,4.18,3.95,84K473,WILLIAMSBURG CHARTER HIGH SCHOOL
81.0,94.0,93.86285720410515,3.13,2.72,2.45,4.0,3.42,84K486,NEW DAWN CHARTER HIGH SCHOOL
76.0,82.0,98.0,3.26,3.14,3.12,4.09,3.97,84K508,ACHIEVEMENT FIRST ENDEAVOR CHARTER SCHOOL
39.0,60.0,78.56139589594531,4.38,3.99,4.38,4.18,3.86,84K517,LEADERSHIP PREP BEDFORD STUYVESANT UNCOMMON PREP CHARTER SCHOOL
31.0,77.0,31.0,3.3,3.17,3.47,3.95,3.08,84K536,COMMUNITY ROOTS CHARTER SCHOOL
27.0,48.0,83.0,3.54,3.63,3.69,3.91,3.32,84K538,ACHIEVEMENT FIRST BUSHWICK CHARTER SCHOOL
90.0,100.0,94.0,3.87,3.86,3.28,3.91,3.21,84K593,EXCELLENCE BOYS CHARTER SCHOOL
48.0,95.0,82.00286173884649,4.33,4.65,3.89,4.09,4.21,84K608,KINGS COLLEGIATE CHARTER SCHOOL
54.0,89.0,86.54548270719891,3.09,2.4,2.93,4.0,2.85,84K648,BEDFORD STUYVESANT COLLEGIATE CHARTER SCHOOL
60.0,98.0,85.98243733772011,2.35,2.24,2.54,3.72,4.04,84K649,LA CIMA CHARTER SCHOOL
65.0,79.0,86.0,3.58,3.55,3.38,3.91,3.93,84K652,BROOKLYN ASCEND CHARTER SCHOOL
47.0,69.0,75.0,3.97,4.29,3.83,4.09,4.22,84K693,NORTHSIDE CHARTER HIGH SCHOOL
84.0,95.0,80.0,4.12,4.22,4.15,4.61,4.28,84K701,BROOKLYN CHARTER SCHOOL
60.0,92.0,87.30054630564325,3.23,2.46,2.32,3.72,3.02,84K702,COMMUNITY PARTNERSHIP CHARTER SCHOOL
36.0,77.0,80.39354270792933,2.83,3.56,4.09,3.72,3.32,84K704,EXPLORE CHARTER SCHOOL
33.0,60.0,60.0,3.06,3.0,3.51,3.66,3.07,84K707,BROOKLYN PROSPECT CHARTER SCHOOL
43.0,90.0,85.0,2.94,2.17,2.75,3.39,2.47,84K710,BROWNSVILLE COLLEGIATE CHARTER SCHOOL
37.0,42.0,82.0,3.89,3.84,3.87,4.37,3.94,84K711,LEADERSHIP PREPARATORY BROWNSVILLE CHARTER SCHOOL
57.0,100.0,88.371566370592,3.58,2.99,3.65,3.91,3.31,84K712,EXCELLENCE GIRLS CHARTER SCHOOL
85.0,86.0,94.73334715868964,4.04,4.13,3.61,4.37,3.93,84K724,LEADERSHIP PREP CANARSIE CHARTER SCHOOL (LEADERSHIP PREP CS 4)
13.0,100.0,0.0,3.79,3.06,2.63,3.63,2.62,84K730,SUMMIT ACADEMY CHARTER SCHOOL
36.0,52.0,63.0,2.77,2.42,2.7,3.51,2.97,84K733,"MATH, ENGINEERING, AND SCIENCE ACADEMY CHARTER HIGH SCHOOL"
23.0,64.0,75.7597112337998,3.35,3.15,4.21,4.09,2.98,84K736,NEW AMERICAN ACADEMY CHARTER SCHOOL
32.0,73.0,87.0,2.46,2.83,2.12,2.93,2.74,84K737,BROWNSVILLE ASCEND CHARTER SCHOOL
41.0,72.0,89.0,2.96,3.14,3.05,3.22,3.28,84K738,NEW VISIONS CHARTER HIGH SCHOOL FOR ADVANCED MATH AND SCIENCE III
53.0,97.0,92.0,3.13,3.55,4.28,4.25,3.89,84K739,NEW VISIONS CHARTER HIGH SCHOOL FOR THE HUMANITIES III
88.0,95.0,95.78166107321891,3.85,3.81,3.65,4.0,4.4,84K740,BROOKLYN SCHOLARS CHARTER SCHOOL
36.0,90.0,75.0,3.01,3.33,2.96,3.91,2.54,84K742,EXPLORE EMPOWER CHARTER SCHOOL
21.0,95.0,77.0,2.0,1.95,2.41,3.81,2.51,84K744,CONEY ISLAND PREPARATORY PUBLIC CHARTER SCHOOL
38.0,87.0,88.0,3.58,3.35,3.94,4.0,3.84,84K746,HEBREW LANGUAGE ACADEMY CHARTER SCHOOL
54.0,61.0,81.0,2.99,3.32,2.68,3.35,3.38,84K757,UNITY PREP CHARTER SCHOOL
63.0,95.0,86.0,2.98,2.94,3.05,3.23,2.57,84K758,BROOKLYN URBAN GARDEN CHARTER SCHOOL
83.0,88.0,90.0,3.79,3.83,3.76,4.32,3.89,84K759,CANARSIE ASCEND CHARTER SCHOOL
27.0,64.0,75.99599554344111,3.99,3.92,4.57,4.64,3.38,84K766,THE INTERNATIONAL CHARTER SCHOOL OF NEW YORK
75.0,97.0,82.0,2.66,2.44,3.06,4.04,3.08,84K769,HYDE LEADERSHIP CHARTER SCHOOL- BROOKLYN
14.0,60.0,71.64793235551126,3.65,3.27,4.47,3.44,3.59,84K772,SUCCESS ACADEMY CHARTER SCHOOL - BENSONHURST - NEW YORK 3
100.0,99.0,97.0,4.0,4.09,4.37,4.46,4.31,84K775,LEADERSHIP PREPARATORY OCEAN HILL CHARTER SCHOOL
75.0,98.0,87.0,2.83,2.37,2.87,2.3,2.88,84K777,OCEAN HILL COLLEGIATE CHARTER SCHOOL
61.0,39.0,0.0,3.23,3.53,3.87,3.53,3.16,84K782,BEDFORD STUYVESANT NEW BEGINNINGS CHARTER SCHOOL
14.0,82.0,36.0,2.51,2.51,3.19,2.28,2.68,84K785,IMAGINE ME LEADERSHIP CHARTER SCHOOL
49.0,100.0,82.2065769749392,4.3,4.24,3.97,4.46,4.44,84K788,ACHIEVEMENT FIRST LINDEN ELEMENTARY SCHOOL
61.0,84.0,96.0,3.56,3.87,3.43,3.81,3.49,84K789,COMPASS CHARTER SCHOOL
89.0,88.0,97.82614285428879,3.92,3.81,4.12,4.18,3.87,84K790,CENTRAL BROOKLYN ASCEND CHARTER SCHOOL
82.0,83.0,86.0,3.52,3.29,3.26,3.57,3.29,84K792,THE CULTURAL ARTS ACADEMY AT SPRING CREEK CHARTER SCHOOL
64.0,96.0,91.0,1.42,1.74,2.5,3.44,2.12,84K793,BUSHWICK ASCEND CHARTER SCHOOL
31.0,44.0,94.0,3.54,3.58,3.59,4.18,3.49,84K803,BROOKLYN LAB CHARTER SCHOOL
56.0,100.0,87.0,2.76,2.8,2.38,2.03,2.75,84K879,BROOKLYN PROSPECT CHARTER SCHOOL DOWNTOWN
30.0,36.0,91.0,3.4,3.04,3.97,3.07,3.62,84K892,BROOKLYN EMERGING LEADERS ACADEMY
46.0,60.0,96.0,3.42,3.03,4.03,3.25,3.65,84K895,HEBREW LANGUAGE ACADEMY CHARTER SCHOOL 2
47.0,95.0,85.0,3.05,2.87,3.19,3.43,2.92,84K910,CYPRESS HILLS ASCEND CHARTER SCHOOL
65.0,99.0,93.0,3.68,3.56,3.51,4.09,3.91,84K911,BROOKLYN LABORATORY CHARTER HIGH SCHOOL
83.0,92.0,99.0,3.95,3.84,3.74,3.44,3.43,84M065,DEMOCRACY PREP ENDURANCE CHARTER SCHOOL
53.0,56.0,87.23379574680524,2.09,1.6,3.49,4.09,2.25,84M068,KIPP WASHINGTON HEIGHTS MIDDLE SCHOOL
80.0,87.0,94.27827174914592,4.03,4.19,4.31,4.37,4.01,84M080,MANHATTAN CHARTER SCHOOL II
74.0,93.0,90.9633384113627,2.83,3.01,2.7,4.09,3.73,84M085,GLOBAL COMMUNITY CHARTER SCHOOL
98.0,48.0,95.0,3.95,4.41,4.7,4.5,4.55,84M168,EAST HARLEM SCHOLARS ACADEMY CHARTER SCHOOL II
24.0,53.0,72.4948785631527,2.75,2.11,2.66,4.37,3.0,84M186,HARLEM HEBREW LANGUAGE CHARTER SCHOOL
74.0,44.0,89.31629799683323,3.72,3.98,3.98,4.09,3.86,84M202,GREAT OAKS CHARTER SCHOOL
25.0,100.0,85.0,4.11,3.91,3.75,2.6,4.18,84M265,SUCCESS ACADEMY CHARTER SCHOOL - WASHINGTON HEIGHTS - NEW YORK 1
81.0,100.0,94.0,4.61,4.47,3.85,3.48,4.16,84M279,THE OPPORTUNITY CHARTER SCHOOL
78.0,100.0,99.0,3.52,3.54,2.79,2.93,3.18,84M284,HARLEM CHILDREN'S ZONE PROMISE ACADEMY 1 CHARTER SCHOOL
81.0,100.0,100.0,3.29,3.12,2.96,3.51,3.01,84M295,SCHOOL IN THE SQUARE PUBLIC CHARTER SCHOOL
74.0,91.0,90.0,3.87,3.96,3.55,3.72,3.52,84M320,MANHATTAN CHARTER SCHOOL
92.0,100.0,99.0,3.76,3.52,3.98,3.63,3.65,84M329,HARLEM LINK CHARTER SCHOOL
87.0,88.0,100.0,3.72,3.7,3.86,3.66,3.72,84M330,GIRLS PREPARATORY CHARTER SCHOOL OF NEW YORK
77.0,92.0,83.0,2.92,2.51,3.33,3.1,2.68,84M335,HARLEM VILLAGE ACADEMY EAST CHARTER SCHOOL
34.0,100.0,67.0,3.32,2.42,3.02,1.25,2.57,84M336,KIPP INFINITY CHARTER SCHOOL
62.0,93.0,95.0,3.85,3.85,3.8,3.22,3.82,84M337,NEW YORK CENTER FOR AUTISM CHARTER SCHOOL
16.0,67.0,96.0,3.24,3.25,3.06,3.93,3.23,84M338,WHIN MUSIC COMMUNITY
85.0,70.0,34.0,3.75,3.19,3.36,2.81,3.27,84M341,HARLEM CHILDREN'S ZONE PROMISE ACADEMY II CHARTER SCHOOL
59.0,55.0,83.59067081103481,3.77,3.84,3.61,4.46,3.92,84M350,DEMOCRACY PREP CHARTER SCHOOL
69.0,90.0,86.0,3.71,3.42,3.34,4.0,3.69,84M353,NEW HEIGHTS ACADEMY CHARTER SCHOOL
100.0,79.0,100.0,3.04,3.08,3.1,3.91,3.21,84M357,SUCCESS ACADEMY CHARTER SCHOOL - HARLEM 6
97.0,95.0,95.0,3.56,3.79,3.62,4.46,4.06,84M382,DREAM CHARTER SCHOOL
90.0,93.0,100.0,3.75,3.96,3.7,4.55,4.0,84M386,SUCCESS ACADEMY CHARTER SCHOOL - HARLEM 4
98.0,95.0,99.0,3.73,3.99,3.91,4.47,4.01,84M388,ST. HOPE LEADERSHIP ACADEMY CHARTER SCHOOL
77.0,95.0,98.0,3.7,3.5,3.43,4.37,3.99,84M430,THE EQUITY PROJECT CHARTER SCHOOL (TEP)
58.0,52.0,84.65395850596367,3.46,3.71,3.95,3.91,3.78,84M433,RENAISSANCE CHARTER HIGH SCHOOL FOR INNOVATION
100.0,100.0,54.0,4.36,4.42,4.12,4.46,4.17,84M478,INWOOD ACADEMY FOR LEADERSHIP CHARTER SCHOOL
8.0,80.0,79.0,2.87,2.17,2.68,1.0,2.19,84M481,DEMOCRACY PREP HARLEM CHARTER SCHOOL
68.0,94.0,98.0,3.19,2.51,3.08,3.71,3.32,84M483,NEW YORK FRENCH AMERICAN CHARTER SCHOOL
24.0,72.0,73.70293336550293,3.91,3.61,3.79,4.18,3.63,84M518,EAST HARLEM SCHOLARS ACADEMY CHARTER SCHOOL
53.0,52.0,81.78906572276045,2.91,3.52,3.43,4.46,3.72,84M522,BROOME STREET ACADEMY CHARTER SCHOOL
100.0,100.0,100.0,3.81,3.92,3.97,4.4,4.14,84M702,SISULU-WALKER CHARTER SCHOOL OF HARLEM
69.0,75.0,90.29371879782938,3.66,3.71,3.91,4.28,3.54,84M704,HARBOR SCIENCE AND ARTS CHARTER SCHOOL
70.0,93.0,91.87239870771103,3.6,3.78,3.97,3.81,3.72,84M705,AMBER CHARTER SCHOOL
62.0,93.0,93.0,3.02,3.21,2.78,3.63,3.07,84M707,JOHN V. LINDSAY WILDCAT ACADEMY CHARTER SCHOOL
62.0,79.0,93.0,3.56,3.82,3.19,3.55,3.55,84M708,HARLEM PREP CHARTER SCHOOL
69.0,60.0,89.25162873037257,3.83,3.82,4.3,4.0,3.92,84M709,HARLEM VILLAGE ACADEMY WEST CHARTER SCHOOL
94.0,96.0,98.0,3.56,3.47,4.08,3.72,3.61,84M726,KIPP STAR COLLEGE PREP CHARTER SCHOOL
93.0,94.0,97.0,4.36,4.52,3.55,3.81,3.75,84M861,FUTURE LEADERS INSTITUTE CHARTER SCHOOL
2.0,64.0,0.0,4.07,3.5,4.76,3.53,2.81,84M888,HARLEM VILLAGE ACADEMY HS
81.0,88.0,86.0,3.5,3.61,3.78,3.16,3.58,84Q083,CENTRAL QUEENS ACADEMY CHARTER SCHOOL
92.0,90.0,96.0,3.57,4.09,3.28,4.02,3.5,84Q170,PENINSULA PREPARATORY ACADEMY CHARTER SCHOOL
21.0,78.0,73.96385393841558,4.43,4.09,4.55,4.09,3.78,84Q298,MIDDLE VILLAGE PREP CHARTER SCHOOL
100.0,91.0,100.48695644059269,3.94,2.96,3.33,3.35,4.17,84Q304,VOICE CHARTER SCHOOL OF NEW YORK
35.0,88.0,69.0,3.35,3.06,3.0,4.13,3.39,84Q320,NEW VISIONS CHARTER HIGH SCHOOL FOR ADVANCED MATH AND SCIENCE IV
84.0,90.0,83.0,2.63,2.85,2.85,3.64,2.51,84Q321,GROWING UP GREEN CHARTER SCHOOL
65.0,78.0,88.47635774622886,3.17,3.48,3.98,4.28,3.94,84Q340,CHALLENGE PREPARATORY CHARTER SCHOOL
98.0,100.0,100.43419343076029,3.9,3.74,3.28,4.37,3.68,84Q342,ROCHDALE EARLY ADVANTAGE CHARTER SCHOOL
47.0,91.0,83.07722749438685,3.95,4.47,4.58,4.02,4.21,84Q359,ACADEMY OF THE CITY CHARTER SCHOOL
79.0,88.0,62.0,3.87,3.89,3.72,4.87,4.61,84Q372,GROWING UP GREEN CHARTER SCHOOL II
57.0,95.0,79.0,3.5,3.08,3.51,2.93,2.76,84Q373,NEW VISIONS CHARTER HIGH SCHOOL FOR THE HUMANITIES IV
88.0,84.0,96.03037771061399,4.1,4.25,4.27,4.64,4.23,84Q380,FORTE PREPARATORY ACADEMY CHARTER SCHOOL
68.0,91.0,52.0,2.37,2.25,2.56,4.0,3.19,84Q385,ELM COMMUNITY CHARTER SCHOOL
